file_a,file_b,choice,source_a,source_b,original_file_a,original_file_b
audio/2239.wav,audio/1388.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/4/4544.wav,./dataset/reazonspeech_wav_out/000/5f5db011163eb.wav
audio/1429.wav,audio/0947.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/706bd36dfef85.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/79/7950246b-a939-4b9d-ac1f-5e859c36e894.mp3
audio/1027.wav,audio/1769.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/df/dfe99ce8-1f57-4572-832b-fe1224b44336.mp3,./dataset/reazonspeech_wav_out/003/d636248cd6b0b.wav
audio/2175.wav,audio/0925.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/3/3869.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/96/96ea7b69-78a1-47ab-a489-03f805884f50.mp3
audio/1392.wav,audio/0938.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/60dddd3077a70.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ff49c1a8-892c-40a0-95db-067959d78715.mp3
audio/1921.wav,audio/1558.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/0/0390.wav,./dataset/reazonspeech_wav_out/002/99f34ac7974e4.wav
audio/0332.wav,audio/1720.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ef/eff7f073-042a-4728-92c6-14455df31b87.mp3,./dataset/reazonspeech_wav_out/003/ca253b78c1509.wav
audio/0467.wav,audio/2320.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c1/c18e3a7e-5677-4557-8a9d-a9ad5ea6c3c9.mp3,./dataset/coco_nut/wav/5/5430.wav
audio/1746.wav,audio/0685.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/d04534966a725.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/56/56182216-1eac-4693-a637-cf35a01d4071.mp3
audio/1682.wav,audio/2296.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/003/bdbfbabb3444d.wav,./dataset/coco_nut/wav/5/5214.wav
audio/1913.wav,audio/0749.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/0/0325.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c3/c3bbbeef-f67d-4022-a451-a918542dfac5.mp3
audio/1710.wav,audio/0104.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/c8c8a990b722a.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6f/6f7df2fa-455f-4acf-a522-271c75bba287.mp3
audio/1909.wav,audio/0721.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/0/0245.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6c/6c32c30e-0097-48c1-919a-553e81bcbf70.mp3
audio/1731.wav,audio/0177.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/cd5c291cab128.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/54/5479cf9d-ab54-4fcb-9cbe-72022da20dc2.mp3
audio/1577.wav,audio/1045.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/9e83aa94f0d8a.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/55/559c58fc-6d7d-4f09-a75c-7d3eba319e26.mp3
audio/0206.wav,audio/2093.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ca/ca771606-e91c-49d7-aae5-221c5e633da5.mp3,./dataset/coco_nut/wav/2/2474.wav
audio/1735.wav,audio/0386.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/ce6d6e1cbc459.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/29/29994814-3a1d-4389-bcd7-521e1340132a.mp3
audio/1447.wav,audio/0456.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/77356d7710300.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f9/f99e43bd-b5b7-4e14-abe5-894c07d4ff46.mp3
audio/1568.wav,audio/0118.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/9c71cf39afa4f.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/da/da041752-6813-49c8-93cd-d83af6a0404b.mp3
audio/2222.wav,audio/0937.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4192.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0f/0f402acf-ddc7-447a-a6e6-6a463b41e2c3.mp3
audio/1973.wav,audio/0634.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/1/1001.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/37/379e7a67-4da6-4a05-9360-2e17dc0adebd.mp3
audio/0147.wav,audio/1090.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/81/81627dc3-404a-4e65-b1f5-6b59306480c1.mp3,./dataset/reazonspeech_wav_out/003/06de9cb832862.wav
audio/1254.wav,audio/0654.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/333fcdd8d4f14.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ab/ab543e79-8734-47ba-8cac-49696f0e2ccd.mp3
audio/2271.wav,audio/1687.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/4/4897.wav,./dataset/reazonspeech_wav_out/002/c10c231d3d157.wav
audio/2232.wav,audio/0459.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4475.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ae/ae931b20-1e1f-4cec-a680-6952bb1df263.mp3
audio/0158.wav,audio/1377.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/90/90709ee8-fd0d-4bd0-b046-f332ef0bfc06.mp3,./dataset/reazonspeech_wav_out/000/5c02f3c3448d6.wav
audio/0344.wav,audio/1105.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/86/86ea17a1-4def-4dca-a8c5-081a3c61da96.mp3,./dataset/reazonspeech_wav_out/003/0c1d978e2c0df.wav
audio/0424.wav,audio/1693.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/53/5397f02b-065a-43b9-b15f-58c35f107018.mp3,./dataset/reazonspeech_wav_out/003/c4b30805dc5b0.wav
audio/2188.wav,audio/0682.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/3/3983.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e5/e529251e-1364-4806-9d9e-cac7835ae47b.mp3
audio/2406.wav,audio/0738.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6536.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3e/3ef61a6c-f066-4569-8a60-753f09103415.mp3
audio/0191.wav,audio/2010.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a2/a2df5d94-ca9e-4a96-894c-b6cdf8a208cb.mp3,./dataset/coco_nut/wav/1/1474.wav
audio/0160.wav,audio/2424.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f1/f1092993-024e-4a78-890a-0d404386ee28.mp3,./dataset/coco_nut/wav/6/6664.wav
audio/2317.wav,audio/0594.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/5/5421.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9c/9ce7070c-2422-4702-9a8d-c7fb5e5163e7.mp3
audio/0935.wav,audio/1201.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8f/8f44f341-94e3-4aff-bc8c-58dbb94f083c.mp3,./dataset/reazonspeech_wav_out/002/277951c244ba7.wav
audio/1786.wav,audio/0474.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/db2cd91064837.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e3/e3ba6fd8-5bd9-4205-9740-91c156c19314.mp3
audio/2082.wav,audio/0865.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/2/2324.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f7/f71fa208-1de6-4c86-916b-cb8d68f3f030.mp3
audio/1082.wav,audio/0601.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/051944ee98935.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9d/9d7a3f18-86c3-4f10-a3c1-c12bf9965a57.mp3
audio/1840.wav,audio/0302.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/eb9e5b1ee18aa.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e4/e4996ff6-2fcc-44d1-99c1-3f67fec559c7.mp3
audio/1760.wav,audio/0182.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/d33f4854bdfb5.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e0/e0398e88-6c08-4e6e-89bc-62f412b9715a.mp3
audio/0813.wav,audio/1112.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a6/a661e1d5-4afa-468b-ae22-00a0ee148b23.mp3,./dataset/reazonspeech_wav_out/002/0dd8752156ff1.wav
audio/1425.wav,audio/0640.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/6f0c9a4fc335b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/4a/4a667cf5-4af2-4f8b-87e1-0d4ec2f4e598.mp3
audio/1423.wav,audio/2365.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/003/6d92f153ef8cf.wav,./dataset/coco_nut/wav/6/6054.wav
audio/0789.wav,audio/1090.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d8/d83b0789-4697-46bc-9d8c-ec73d54c5f12.mp3,./dataset/reazonspeech_wav_out/003/06de9cb832862.wav
audio/0579.wav,audio/1332.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1f/1fbf49ac-bb88-4f6b-9d34-e400d4ea5c08.mp3,./dataset/reazonspeech_wav_out/003/4c2c9be1b19a9.wav
audio/1789.wav,audio/0348.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/dc7c18946d233.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6c/6c672b9c-d01a-425e-8ea2-8ba29ba13d06.mp3
audio/1698.wav,audio/0123.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/c5e0a032fd321.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e0/e058bffd-355c-4f53-9cb8-7a321ce69aab.mp3
audio/1283.wav,audio/2402.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/003/3e294aeecfc99.wav,./dataset/coco_nut/wav/6/6512.wav
audio/0649.wav,audio/1589.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d5/d57c9067-306f-4442-a5da-b002a448948b.mp3,./dataset/reazonspeech_wav_out/001/a3edaa1e1bd48.wav
audio/0336.wav,audio/1612.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d9/d9994459-736f-4fe1-84d4-833bd6f1be13.mp3,./dataset/reazonspeech_wav_out/001/a90c2978676a9.wav
audio/0972.wav,audio/1863.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/62/62e6fb78-4af5-4227-b60f-fe936bc9574c.mp3,./dataset/reazonspeech_wav_out/002/f3b62bf60e317.wav
audio/0220.wav,audio/1072.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/02/02c98ddb-1a6d-4bbf-b70f-a62652489add.mp3,./dataset/reazonspeech_wav_out/003/01270caeb3e8f.wav
audio/2234.wav,audio/0979.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4499.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/38/388331eb-c45a-4fe9-be2f-0d310379f59f.mp3
audio/0265.wav,audio/1744.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/30/305beadd-05c2-4a59-958f-fb0b31f87833.mp3,./dataset/reazonspeech_wav_out/002/cfeab810b45bf.wav
audio/1081.wav,audio/0922.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/046e6a3f7f495.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8b/8b07a662-5973-4b39-950d-7e12e5743536.mp3
audio/0986.wav,audio/1436.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d1/d1b6395a-b003-4d7a-b22c-0ece317f10d0.mp3,./dataset/reazonspeech_wav_out/000/742438f73c03f.wav
audio/2481.wav,audio/1402.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/7/7444.wav,./dataset/reazonspeech_wav_out/001/665c8a7e1cde9.wav
audio/1952.wav,audio/1813.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/0/0732.wav,./dataset/reazonspeech_wav_out/002/e34fddd435495.wav
audio/1705.wav,audio/0225.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/c7877c34cc8ae.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e3/e39d4c3c-cd18-4be9-9cab-611626e8573a.mp3
audio/0091.wav,audio/2173.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b6/b6d58bb8-ec17-4d18-8d28-a5977a91bc25.mp3,./dataset/coco_nut/wav/3/3848.wav
audio/1667.wav,audio/0422.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/b91adc1dfe55c.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e0/e01abff5-3bdc-4539-acbd-f2401a007954.mp3
audio/1877.wav,audio/0932.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/f8d46ce9adb78.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b7/b7ab5970-c9f8-4597-b8a5-b998cc59465e.mp3
audio/0322.wav,audio/1678.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0c/0ce3f225-6695-469d-aa4b-96f9b9aa6572.mp3,./dataset/reazonspeech_wav_out/003/bccbc02ac7df3.wav
audio/0231.wav,audio/2182.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/dd/dd04b78b-12c8-4385-87c6-cbfae6b58f96.mp3,./dataset/coco_nut/wav/3/3957.wav
audio/1962.wav,audio/1560.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/0/0898.wav,./dataset/reazonspeech_wav_out/003/9ae75f10108f5.wav
audio/0921.wav,audio/2396.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/70/70892cef-a979-4ca4-9719-a1dda44c393f.mp3,./dataset/coco_nut/wav/6/6469.wav
audio/0245.wav,audio/1348.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/55/55d271cb-f30b-4c46-97bc-5a19f96cae29.mp3,./dataset/reazonspeech_wav_out/001/5271ef96d3ce0.wav
audio/2479.wav,audio/0646.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/7/7410.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c1/c1a78861-b383-484a-a46c-b127c820fb76.mp3
audio/0950.wav,audio/1555.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b2/b2b95d72-2e7e-429b-a9bb-893119bcd1a6.mp3,./dataset/reazonspeech_wav_out/002/98bf1a626040d.wav
audio/1693.wav,audio/0770.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/c4b30805dc5b0.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3c/3c4a7646-7c9e-46d9-9888-d052dc5406ee.mp3
audio/2079.wav,audio/0521.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/2/2319.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5e/5ed38c10-bf1a-4e4d-84b1-602aa97bf4f8.mp3
audio/0150.wav,audio/1734.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f8/f833c766-d1a4-4d39-9f8e-6fb2f9323c23.mp3,./dataset/reazonspeech_wav_out/000/ce6782f959ef5.wav
audio/0319.wav,audio/2151.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/35/35bdc84e-1e1e-4fea-9acc-75bbd8e9e56f.mp3,./dataset/coco_nut/wav/3/3444.wav
audio/0533.wav,audio/1898.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c9/c9a856e7-47b6-42d9-9835-6166284c29f4.mp3,./dataset/coco_nut/wav/0/0045.wav
audio/0803.wav,audio/1519.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fb/fb5926ff-514e-4e91-9aa3-a458ee35b0e5.mp3,./dataset/reazonspeech_wav_out/000/8a40a48440487.wav
audio/1215.wav,audio/0670.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/2a8f4dfd8a3d1.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c6/c63470d6-95f8-4a99-a2e0-6993295feeb6.mp3
audio/1122.wav,audio/1056.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/0f0c97e6dd57e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/2010050f-4678-454e-bae4-124de774fb88.mp3
audio/1485.wav,audio/0413.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/816ee0beb4f4e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/4b/4b733dbe-6b00-46fa-9d94-a88174cd89e3.mp3
audio/1981.wav,audio/1864.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1131.wav,./dataset/reazonspeech_wav_out/001/f3c8ccc62a2e5.wav
audio/1617.wav,audio/0689.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/ab3730c6ee9ff.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9b/9bd1df40-8df2-4673-a397-23164a7fec67.mp3
audio/2078.wav,audio/1219.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/2/2316.wav,./dataset/reazonspeech_wav_out/003/2b318eba34145.wav
audio/1900.wav,audio/1084.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/0/0058.wav,./dataset/reazonspeech_wav_out/002/055869b5de00f.wav
audio/0545.wav,audio/2380.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/48/483c0b96-34b0-44a0-bcd2-123f874aa638.mp3,./dataset/coco_nut/wav/6/6166.wav
audio/0084.wav,audio/1728.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3e/3ea897f9-83cb-4d1d-a4ac-99f7fdedc75a.mp3,./dataset/reazonspeech_wav_out/000/cc420447c7a69.wav
audio/2320.wav,audio/0585.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/5/5430.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fe/fea70cad-56b4-45d0-9fa8-ede827dce15d.mp3
audio/1197.wav,audio/0627.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/2674e95bc804e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ce/cef2bf28-4fe5-46d3-8e39-c0a88b8dea33.mp3
audio/0427.wav,audio/2100.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5a/5a7b439a-2dcb-4e5f-bbd1-03467eb0b3f0.mp3,./dataset/coco_nut/wav/2/2527.wav
audio/2368.wav,audio/1716.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6061.wav,./dataset/reazonspeech_wav_out/000/c95652d356802.wav
audio/1530.wav,audio/1896.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/002/8da87a2555dc7.wav,./dataset/coco_nut/wav/0/0039.wav
audio/0782.wav,audio/1269.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/73/73749dd7-d2bc-4da0-a22b-865f6bae6add.mp3,./dataset/reazonspeech_wav_out/002/392da300ae900.wav
audio/2459.wav,audio/0970.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6942.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bb/bbea9c61-d000-4ad6-9cf0-3fdecd5a5145.mp3
audio/0954.wav,audio/1515.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e5/e58f1029-0c3c-42f6-bfb8-ac4e2c5d5305.mp3,./dataset/reazonspeech_wav_out/002/894d4b5e73c08.wav
audio/2441.wav,audio/0379.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6776.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/11/11f8e198-4901-45bd-a18f-c38be49a1495.mp3
audio/2024.wav,audio/1188.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1619.wav,./dataset/reazonspeech_wav_out/000/233ee9dd7050c.wav
audio/0485.wav,audio/1772.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6a/6a72207d-a916-49df-89f4-b6ef10f763eb.mp3,./dataset/reazonspeech_wav_out/002/d7a04e46c2504.wav
audio/1481.wav,audio/0202.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/8020b72cc85de.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c3/c3c36d3d-710f-4c5e-80e3-7632e805c716.mp3
audio/1726.wav,audio/1938.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/001/cb7b0b546c0c3.wav,./dataset/coco_nut/wav/0/0555.wav
audio/1817.wav,audio/0879.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/e47af253ddd92.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2a/2aa5c505-9a01-4330-93f4-345111f3217f.mp3
audio/1933.wav,audio/1206.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/0/0502.wav,./dataset/reazonspeech_wav_out/003/2822089d3d169.wav
audio/1086.wav,audio/0554.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/058cdc6fa0aa0.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3f/3f32d672-2814-4e16-badc-44228d240281.mp3
audio/0872.wav,audio/1260.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f2/f29d7a17-118e-494b-97f9-86c8e4edcfca.mp3,./dataset/reazonspeech_wav_out/001/3597ee3496545.wav
audio/2193.wav,audio/1289.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/4/4010.wav,./dataset/reazonspeech_wav_out/002/3f04eb74456bf.wav
audio/0900.wav,audio/2032.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/02/02d6270d-e3c8-4622-a07f-5b4816f7c011.mp3,./dataset/coco_nut/wav/1/1684.wav
audio/2034.wav,audio/1095.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1699.wav,./dataset/reazonspeech_wav_out/002/08b2ee1b019df.wav
audio/1388.wav,audio/2227.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/000/5f5db011163eb.wav,./dataset/coco_nut/wav/4/4391.wav
audio/0622.wav,audio/2493.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/75/75161cd7-a187-4fae-a940-f78dd45a5f3e.mp3,./dataset/coco_nut/wav/7/7594.wav
audio/2114.wav,audio/0419.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/2/2760.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/07/0723cd6c-3603-43e4-ba50-0bf3c18f62ae.mp3
audio/1977.wav,audio/0905.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/1/1028.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/de/de9161eb-f7fc-4f93-98f6-c26ea20cb306.mp3
audio/1852.wav,audio/0936.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/f10bc1689784b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f2/f23faab2-8e3f-45d5-908d-4ac261d455f2.mp3
audio/2119.wav,audio/0940.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/2/2783.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/94/94616475-e8ae-4652-b07b-4dc1e62d64e2.mp3
audio/2005.wav,audio/1553.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1373.wav,./dataset/reazonspeech_wav_out/001/985e7ff794f87.wav
audio/1472.wav,audio/0910.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/7e233f429f19e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3c/3ce30601-bd77-4bba-81a2-93a08c11ca33.mp3
audio/0174.wav,audio/1281.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5d/5dc0fdf3-7e8a-4a69-a23d-26d429f99d77.mp3,./dataset/reazonspeech_wav_out/000/3d8217caceb20.wav
audio/2159.wav,audio/1479.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/3/3572.wav,./dataset/reazonspeech_wav_out/003/7f907fd2f9603.wav
audio/2201.wav,audio/1008.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4053.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e1/e1c73798-2c1a-4ae3-8074-6a1a257904eb.mp3
audio/0724.wav,audio/2360.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b2/b2a7ac35-32bf-4421-aa94-1b200820dd6e.mp3,./dataset/coco_nut/wav/6/6000.wav
