file_a,file_b,choice,source_a,source_b,original_file_a,original_file_b,speaker_cos,text_cos
audio/00965.wav,audio/01312.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ef/ef62d005-4a7b-46e4-aa06-f0e2b26f81a0.mp3,./dataset/reazonspeech_wav_out/001/2a8f4dfd8a3d1.wav,,
audio/00510.wav,audio/01424.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/83/8337c58c-d84d-46a9-87be-979ed4cfb81e.mp3,./dataset/reazonspeech_wav_out/001/a5939e6e6445e.wav,,
audio/00853.wav,audio/01604.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d5/d51e40b7-12a7-493a-886c-b711a876a031.mp3,./dataset/reazonspeech_wav_out/002/6d51ba1cdd108.wav,,
audio/01558.wav,audio/00494.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/345ec8e8f8fc7.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7f/7fd6cc9c-e2a2-4b24-9912-6d47e8ebadff.mp3,,
audio/00343.wav,audio/01280.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/57/57c25079-d05c-4af7-bebf-4434f37e3ea8.mp3,./dataset/reazonspeech_wav_out/001/0803606d772a1.wav,0.6840519905090332,0.6657053232192993
audio/01433.wav,audio/00188.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/a948dd851a7a6.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2f/2fee0b21-88a0-4369-a3dc-99c0b1060850.mp3,,
audio/01202.wav,audio/00919.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/af8386593cb7c.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e3/e3ba6fd8-5bd9-4205-9740-91c156c19314.mp3,,
audio/00544.wav,audio/01860.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8b/8be16c80-0ccf-408c-9152-2ffbba5efa7f.mp3,./dataset/reazonspeech_wav_out/003/7ccbd1d1b7896.wav,,
audio/01323.wav,audio/00553.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/34c3b14825966.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8e/8e76754a-bc0e-4cf4-83b9-f75e042ed032.mp3,,
audio/00506.wav,audio/01832.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/82/8273804b-e5b1-4a69-9c5e-17604fbf7c23.mp3,./dataset/reazonspeech_wav_out/003/58f55ce61a829.wav,,
audio/00914.wav,audio/01845.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e3/e3561de4-7bdb-4266-b735-7a3af63f864b.mp3,./dataset/reazonspeech_wav_out/003/6b011a5b69800.wav,,
audio/01794.wav,audio/00186.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/30fdab86adfa4.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2f/2f542c50-8be3-48c1-bfb6-bf3de80d211b.mp3,,
audio/01146.wav,audio/00333.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/74094ea1e5f45.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/55/556a6db5-d137-4d19-a2de-4065829f80a0.mp3,,
audio/01210.wav,audio/01029.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/bd0c32e6e3dd1.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ff20a078-5bb0-46f3-8ac3-8351bf2a8344.mp3,,
audio/01366.wav,audio/00123.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/69c4d06c1fb5d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1c/1c952e52-4d80-4b0f-8647-14f938231203.mp3,,
audio/00676.wav,audio/01098.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ab/abb160f8-6ef3-4384-84f1-8ba7b50c1800.mp3,./dataset/reazonspeech_wav_out/000/47123e0fd95d1.wav,,
audio/00148.wav,audio/01216.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/22/228c57f6-734b-47f6-a65a-bcd67d8dd6be.mp3,./dataset/reazonspeech_wav_out/000/c7210057b6b11.wav,,
audio/00982.wav,audio/01134.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f3/f3c18f39-3603-4659-a852-1aabef093b34.mp3,./dataset/reazonspeech_wav_out/000/66591cb8eccc8.wav,0.6847453117370605,0.6570510864257812
audio/00524.wav,audio/01665.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/86/86d1cd16-4249-4027-8394-3fa961288d6c.mp3,./dataset/reazonspeech_wav_out/002/bdeddf3a83607.wav,,
audio/00716.wav,audio/01756.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b6/b6d58bb8-ec17-4d18-8d28-a5977a91bc25.mp3,./dataset/reazonspeech_wav_out/003/0cb2263610596.wav,,
audio/01832.wav,audio/00229.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/58f55ce61a829.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/39/3986497c-f960-4284-8a62-e0c68c06a9d6.mp3,,
audio/01069.wav,audio/00852.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/235e235ff1b0c.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d4/d4d04f22-c39c-45e7-aa67-b5ce7190c80f.mp3,,
audio/01486.wav,audio/00835.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/dfac0a9871754.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d1/d1b6395a-b003-4d7a-b22c-0ece317f10d0.mp3,,
audio/01481.wav,audio/00578.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/dd57cc25f7a93.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/94/940a4226-edbc-42c7-a825-7a228f3ac271.mp3,,
audio/00457.wav,audio/01659.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/75/75161cd7-a187-4fae-a940-f78dd45a5f3e.mp3,./dataset/reazonspeech_wav_out/002/b4aa7fb26c477.wav,,
audio/00188.wav,audio/01948.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2f/2fee0b21-88a0-4369-a3dc-99c0b1060850.mp3,./dataset/reazonspeech_wav_out/003/e7dfcb169e77c.wav,,
audio/00364.wav,audio/01631.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5d/5d0195b1-71b5-4f32-bf50-670ec1793d02.mp3,./dataset/reazonspeech_wav_out/002/8da87a2555dc7.wav,,
audio/01954.wav,audio/00350.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/f0af5134393b1.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/59/598c6d79-f610-449b-ace3-d205526ca665.mp3,0.5536403059959412,0.6774590015411377
audio/01184.wav,audio/00420.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/96dcea7847a7d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/69/69db06c3-b838-403d-b560-caa0ed590edb.mp3,,
audio/01248.wav,audio/00183.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/e300571342a81.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2e/2e79b612-b9c5-4f1b-9adf-7b19baa5fbbc.mp3,,
audio/00246.wav,audio/01844.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3d/3d45c920-7d6f-4f06-a8f6-1f316276aa98.mp3,./dataset/reazonspeech_wav_out/003/6ad864f588ed4.wav,,
audio/01836.wav,audio/00945.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/5eada81b82872.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/eb/eb625e8e-5fa9-463f-bd86-170b13976aeb.mp3,,
audio/01136.wav,audio/00829.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/694b5b803c891.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d0/d0b41579-1031-4fd0-8ccd-0682ae82099e.mp3,0.6595476269721985,0.6783294677734375
audio/01554.wav,audio/00514.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/2ecd4f3666db4.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/84/84a60eba-4eeb-44ed-95f0-a3b8cb0a413a.mp3,,
audio/01786.wav,audio/00036.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/2822089d3d169.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/08/08d8c96b-bfbc-450c-8f67-f77856bdfc22.mp3,,
audio/01786.wav,audio/00263.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/2822089d3d169.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/40/40a4cd69-3242-4637-a845-801c38ccd5f6.mp3,,
audio/01732.wav,audio/00452.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/f451869acd3ae.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/73/73749dd7-d2bc-4da0-a22b-865f6bae6add.mp3,,
audio/01761.wav,audio/00108.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/118354cf7a5e4.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/18/187a3611-1177-4ccf-9764-057a86fcb614.mp3,,
audio/00677.wav,audio/01514.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ab/abcf9c27-abe6-4987-a902-06704c69bfc1.mp3,./dataset/reazonspeech_wav_out/002/0a483b2ec3154.wav,,
audio/01601.wav,audio/00235.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/66f81f106d327.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3b/3b662708-439a-4abd-9338-58eea56aa223.mp3,,
audio/00170.wav,audio/01535.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/29/29e922ad-41f2-42b8-a682-9e96c2ea471c.mp3,./dataset/reazonspeech_wav_out/002/1ca11d7813ff6.wav,0.649856686592102,0.6699917912483215
audio/01663.wav,audio/00209.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/bca97c4bd0536.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/34/34e6e72e-e4ee-4bd1-8a9d-4ed1d30d58f8.mp3,,
audio/00813.wav,audio/01778.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cc/cc6492ad-c841-4574-8bf3-1778893b2c5f.mp3,./dataset/reazonspeech_wav_out/003/21edf31f6547d.wav,,
audio/00281.wav,audio/01802.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/46/46dc83e0-c05d-4e88-a083-378e702d7890.mp3,./dataset/reazonspeech_wav_out/003/3abc7ecc81681.wav,,
audio/01805.wav,audio/00884.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/3e05708608ab5.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/dc/dc89ee3f-79c5-4529-95b7-4633796a0a98.mp3,0.5802000164985657,0.6609508991241455
audio/01683.wav,audio/00473.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/cf02e1a90007a.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7a/7a682335-edb6-4414-bb0d-13422037b5a4.mp3,,
audio/00673.wav,audio/01535.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/aa/aaec8426-159f-429a-9dce-fbdffb424eea.mp3,./dataset/reazonspeech_wav_out/002/1ca11d7813ff6.wav,0.5544495582580566,0.6709901690483093
audio/00905.wav,audio/01314.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e1/e1c73798-2c1a-4ae3-8074-6a1a257904eb.mp3,./dataset/reazonspeech_wav_out/001/2c0e830766e14.wav,,
audio/00751.wav,audio/01478.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bf/bf2c938b-650f-4026-9b86-302cb8d19ef6.mp3,./dataset/reazonspeech_wav_out/001/d99a900d07578.wav,,
audio/00787.wav,audio/01120.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c6/c6a3d4a3-c67a-4474-bd63-eda048af5fde.mp3,./dataset/reazonspeech_wav_out/000/59bc10a7b222b.wav,,
audio/01049.wav,audio/00514.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/0e8c94a8bb0b5.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/84/84a60eba-4eeb-44ed-95f0-a3b8cb0a413a.mp3,,
audio/00170.wav,audio/01799.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/29/29e922ad-41f2-42b8-a682-9e96c2ea471c.mp3,./dataset/reazonspeech_wav_out/003/39050bb44f41a.wav,0.6087985038757324,0.6507333517074585
audio/00296.wav,audio/01199.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/4a/4af83d90-a327-4202-8e19-d5c6a0ff9948.mp3,./dataset/reazonspeech_wav_out/000/ab9b705621621.wav,,
audio/00593.wav,audio/01638.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/96/96e2f8a4-59f1-4472-a5cf-263e2ef05e63.mp3,./dataset/reazonspeech_wav_out/002/960e56b822707.wav,,
audio/00652.wav,audio/01749.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a6/a617169e-9d98-4c39-80e9-af7410d5f885.mp3,./dataset/reazonspeech_wav_out/003/07707bde62b13.wav,,
audio/00921.wav,audio/00650.wav,1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e4/e4376912-f6d5-4bf7-825e-2cecfbd9267e.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a5/a5d240c5-dbc3-4191-a5f7-95c33b903970.mp3,0.6097990274429321,0.6642165184020996
audio/01921.wav,audio/00158.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/c369188d70a2a.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/25/25ec891c-8965-46de-8a54-1850db9bcdc3.mp3,,
audio/00614.wav,audio/01662.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9b/9bd1df40-8df2-4673-a397-23164a7fec67.mp3,./dataset/reazonspeech_wav_out/002/b8be199ef8ab1.wav,,
audio/00413.wav,audio/01254.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/68/68a79cea-e042-465e-b0d7-02ca6aa8ee1e.mp3,./dataset/reazonspeech_wav_out/000/e987a122eb3cf.wav,,
audio/01451.wav,audio/00646.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/bb6b7d3cff653.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a5/a554110e-7140-4af1-8ea5-d3256405b408.mp3,,
audio/01034.wav,audio/00588.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/009905752113b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/96/9653f9b7-9eb8-4e30-92e3-0db54f2500bb.mp3,,
audio/01928.wav,audio/00836.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/cdcf829a0f997.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d1/d1ee0838-5ef6-4b91-a785-a874f2683723.mp3,,
audio/00136.wav,audio/01840.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1f/1fbf49ac-bb88-4f6b-9d34-e400d4ea5c08.mp3,./dataset/reazonspeech_wav_out/003/672583c70f4d9.wav,,
audio/01675.wav,audio/00897.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/c7cab64e113ca.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/df/df06c855-f06b-4d6b-97df-cb7c61ab3e4f.mp3,0.6479988694190979,0.6526145935058594
audio/01333.wav,audio/00453.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/3d7e860476bcd.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/73/73a331b3-a470-45b9-b61b-68a3d0812f95.mp3,,
audio/01151.wav,audio/00882.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/7d02cf6007cf3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/dc/dc4d0802-8936-4143-bd0d-f66e1b737783.mp3,0.6687881946563721,0.6518521308898926
audio/01934.wav,audio/00918.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/d4fffde01fadd.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e3/e39d4c3c-cd18-4be9-9cab-611626e8573a.mp3,,
audio/00871.wav,audio/01860.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d8/d8752c38-54b0-42d6-9ffb-5b8bf325ae71.mp3,./dataset/reazonspeech_wav_out/003/7ccbd1d1b7896.wav,,
audio/00186.wav,audio/01851.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2f/2f542c50-8be3-48c1-bfb6-bf3de80d211b.mp3,./dataset/reazonspeech_wav_out/003/70a48b4f0c19b.wav,,
audio/01948.wav,audio/00566.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/e7dfcb169e77c.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/90/90d8c6e7-0987-4bc5-b176-7bd7c036dfd7.mp3,,
audio/01462.wav,audio/00153.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/c8e1ff72c7a75.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/24/248badd5-4f41-487e-b6d2-bf2999c56e32.mp3,,
audio/00917.wav,audio/01249.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e3/e39232f2-9ae3-4b8d-94d3-85637f2c22b5.mp3,./dataset/reazonspeech_wav_out/000/e45034501fcde.wav,,
audio/00068.wav,audio/01170.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0f/0ff81a6c-dd40-4999-9f43-e5dda160957d.mp3,./dataset/reazonspeech_wav_out/000/8a40a48440487.wav,,
audio/01245.wav,audio/00784.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/e044af5f801c3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c5/c5f958ba-928c-4866-aca0-9ae1ea3fd388.mp3,,
audio/00850.wav,audio/01503.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d4/d4b26985-fcf3-40a0-b264-1f04a5e033b5.mp3,./dataset/reazonspeech_wav_out/001/fed2ea8a6e852.wav,,
audio/01884.wav,audio/00219.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/9ced898ec15d8.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/37/379e7a67-4da6-4a05-9360-2e17dc0adebd.mp3,,
audio/01128.wav,audio/00115.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/5f68605e550a3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1b/1b4f078d-24c9-47fc-b8df-3681a219d8e6.mp3,,
audio/00060.wav,audio/01291.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0e/0e923cd5-c7d8-4f88-ab62-c4d7fcbb2c1c.mp3,./dataset/reazonspeech_wav_out/001/18c4e147676e4.wav,,
audio/01340.wav,audio/01405.wav,-1.0,reazonspeech,reazonspeech,./dataset/reazonspeech_wav_out/001/4857bf23b3a94.wav,./dataset/reazonspeech_wav_out/001/96369953856a6.wav,0.5923054218292236,0.7103716731071472
audio/01334.wav,audio/00729.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/3f81295006170.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ba/ba78ee9b-878f-479d-9888-4e488a60048d.mp3,,
audio/01641.wav,audio/00343.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/9b27eff570134.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/57/57c25079-d05c-4af7-bebf-4434f37e3ea8.mp3,0.6791284084320068,0.6557803153991699
audio/00385.wav,audio/01606.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/61/61cb847c-7868-46fc-82bc-c3dce5af23bf.mp3,./dataset/reazonspeech_wav_out/002/71ec5513fa1cc.wav,,
audio/00387.wav,audio/01468.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/62/62111e32-b723-4364-95c0-edcecff79139.mp3,./dataset/reazonspeech_wav_out/001/cd5c291cab128.wav,,
audio/00644.wav,audio/01796.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a5/a51c81be-f8c2-4b54-beb1-5eb4ed9bcc98.mp3,./dataset/reazonspeech_wav_out/003/32626526ffd76.wav,,
audio/01019.wav,audio/01760.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fd/fd7bd629-4b85-4186-904f-1587c134d0fc.mp3,./dataset/reazonspeech_wav_out/003/11606acf191c7.wav,0.5957198143005371,0.656684398651123
audio/01149.wav,audio/00535.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/7864172974e7e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/89/89b82a4c-5a90-497c-9055-7bb917cde67a.mp3,,
audio/01584.wav,audio/01024.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/4cef6e0c6f82b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fe/fea2325a-ab3f-4dfb-a2bc-0a2773e6589c.mp3,,
audio/00994.wav,audio/01210.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f6/f6ae59ce-4f0b-4fdf-a2d9-221768e7e9ff.mp3,./dataset/reazonspeech_wav_out/000/bd0c32e6e3dd1.wav,,
audio/01850.wav,audio/00074.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/706bd36dfef85.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/10/10e1066c-b95c-434b-8ffe-8cf4800e2d4b.mp3,,
audio/00284.wav,audio/01413.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/47/4710af04-3f75-48fd-842c-62d6763511c1.mp3,./dataset/reazonspeech_wav_out/001/9bea615952e45.wav,,
audio/00642.wav,audio/01024.wav,1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a4/a46fac2d-4b53-414b-8012-85901a24ad3c.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fe/fea2325a-ab3f-4dfb-a2bc-0a2773e6589c.mp3,0.6968513131141663,0.6593412160873413
audio/01232.wav,audio/00723.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/d18fae6c3072b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b9/b9d65603-e1d9-4a39-9929-3e1aea666bf7.mp3,,
audio/00392.wav,audio/01753.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/64/6432cd81-eed4-4d53-a76d-aaf416e08b60.mp3,./dataset/reazonspeech_wav_out/003/0b75106439488.wav,,
audio/00650.wav,audio/01954.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a5/a5d240c5-dbc3-4191-a5f7-95c33b903970.mp3,./dataset/reazonspeech_wav_out/003/f0af5134393b1.wav,0.5849611759185791,0.6674357652664185
audio/00747.wav,audio/01539.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/be/be15c377-88f1-43d9-8ff3-13713d40d7cc.mp3,./dataset/reazonspeech_wav_out/002/2187a03136fe9.wav,,
audio/00289.wav,audio/01757.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/47/476b522a-dfab-4875-82ed-ec9fa2597330.mp3,./dataset/reazonspeech_wav_out/003/0eeac27307947.wav,,
audio/01647.wav,audio/00404.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/a508d5155b804.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/66/66b21b98-1c54-418c-a71e-06022ca020dc.mp3,,
audio/01240.wav,audio/00342.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/d863db02b025a.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/57/570456c3-9bbb-40d9-bade-b3d9b5fa4c99.mp3,0.6380987167358398,0.7694680690765381
audio/01924.wav,audio/00423.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/c75b2ec068e01.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6a/6ae89910-ee49-44bc-9201-90e5d6ffcc0d.mp3,0.5681740045547485,0.6687130928039551
audio/00362.wav,audio/01122.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5c/5cf14dcb-f5ae-4677-b374-d3cedaa66025.mp3,./dataset/reazonspeech_wav_out/000/5c02961e1ac71.wav,,
audio/00415.wav,audio/01877.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/69/6921d968-4ab5-4f28-90f3-9773ceb91154.mp3,./dataset/reazonspeech_wav_out/003/8b263b9539c46.wav,,
