shuffled_id,shuffled_file,original_file,source,ref_text,cer,duration_sec,utmos
1720,audio/01720.wav,./dataset/reazonspeech_wav_out/002/ebe9ecf193817.wav,reazonspeech,一人一人に先生もついていますね。,0.0625,5.359458333333333,4.052511215209961
1721,audio/01721.wav,./dataset/reazonspeech_wav_out/002/ed12779dfadd4.wav,reazonspeech,でも、高木さん,0.2857142857142857,3.379458333333333,3.184392213821411
1722,audio/01722.wav,./dataset/reazonspeech_wav_out/002/ed1b688f7ba81.wav,reazonspeech,返り血を浴びてナイフを手にして突っ立ってる自分を見たって言ってた。,0.0606060606060606,6.499458333333333,3.478226661682129
1723,audio/01723.wav,./dataset/reazonspeech_wav_out/002/ee03a3a5c8992.wav,reazonspeech,報道フロアからお伝えしました。,0.2,4.739458333333333,3.465895891189575
1724,audio/01724.wav,./dataset/reazonspeech_wav_out/002/efc16f041abd4.wav,reazonspeech,押し入りの強盗の仕業かと。,0.1538461538461538,4.579458333333333,3.5325255393981934
1725,audio/01725.wav,./dataset/reazonspeech_wav_out/002/f05cd8e0ed921.wav,reazonspeech,西日本も見ていきたいと思います。,0.0625,4.099458333333334,3.2167696952819824
1726,audio/01726.wav,./dataset/reazonspeech_wav_out/002/f06d7bb2cbfe6.wav,reazonspeech,日米合同委員会の中で、対外的に出さないものもいろいろあります。,0.1290322580645161,6.339458333333333,3.234910011291504
1727,audio/01727.wav,./dataset/reazonspeech_wav_out/002/f0c4db19202b3.wav,reazonspeech,手が汚れるから。,0.125,5.679458333333334,3.3210623264312744
1728,audio/01728.wav,./dataset/reazonspeech_wav_out/002/f1502587cdc1b.wav,reazonspeech,かわいいしぐさが人気のペンギン。,0.0625,6.699458333333333,3.4080283641815186
1729,audio/01729.wav,./dataset/reazonspeech_wav_out/002/f1ef4abb24565.wav,reazonspeech,名古屋市にあるマンションは。,0.0714285714285714,4.739458333333333,4.072769641876221
1730,audio/01730.wav,./dataset/reazonspeech_wav_out/002/f3b62bf60e317.wav,reazonspeech,「キュキュットクリア除菌」,0.2307692307692307,3.039458333333333,3.860408544540405
1731,audio/01731.wav,./dataset/reazonspeech_wav_out/002/f417136b5aa02.wav,reazonspeech,用意できたのでこれを煮込んでいきます。,0.0526315789473684,4.199458333333333,3.44689416885376
1732,audio/01732.wav,./dataset/reazonspeech_wav_out/002/f451869acd3ae.wav,reazonspeech,２日連続で全国最多となりました。,0.25,4.759458333333333,3.415187120437622
1733,audio/01733.wav,./dataset/reazonspeech_wav_out/002/f62c895949ea5.wav,reazonspeech,どんなものがあるかといいますと先ほどちょっとお話ししました内臓脂肪型肥満であるとかあるいは糖尿病高血圧症,0.0384615384615384,9.519458333333333,3.5000693798065186
1734,audio/01734.wav,./dataset/reazonspeech_wav_out/002/f68319d1273a2.wav,reazonspeech,ああそこ行ったことあるわ。,0.1538461538461538,5.019458333333334,3.2815535068511963
1735,audio/01735.wav,./dataset/reazonspeech_wav_out/002/f7e48d78d7565.wav,reazonspeech,まずこの時間の土砂災害の危険度です。,0.1666666666666666,5.4794583333333335,3.0474469661712646
1736,audio/01736.wav,./dataset/reazonspeech_wav_out/002/f991bc509f909.wav,reazonspeech,たのしかった。,0.2857142857142857,3.379458333333333,3.629966735839844
1737,audio/01737.wav,./dataset/reazonspeech_wav_out/002/f9ae935c3a8e5.wav,reazonspeech,ここが唯一窮屈じゃない空間なんですね。,0.0526315789473684,6.419458333333333,3.219752550125122
1738,audio/01738.wav,./dataset/reazonspeech_wav_out/002/f9c9bb18573d8.wav,reazonspeech,私羽田さんを巻き込ませて頂いて申し上げてよろしいでしょうか。,0.2333333333333333,6.739458333333333,3.4538216590881348
1739,audio/01739.wav,./dataset/reazonspeech_wav_out/002/fba1d4c2db8a5.wav,reazonspeech,［それこそが旦那さまの意図するところ］,0.2105263157894736,7.199458333333333,3.08722186088562
1740,audio/01740.wav,./dataset/reazonspeech_wav_out/002/fd0e633e4d3f2.wav,reazonspeech,あらゆる必要とされているところで、骨身を惜しまず頑張っていきたいと思います。,0.1052631578947368,9.619458333333334,3.130413770675659
1741,audio/01741.wav,./dataset/reazonspeech_wav_out/002/fd13ddcc5c156.wav,reazonspeech,まさか人質を殺して自分も？,0.1538461538461538,5.679458333333334,3.4172983169555664
1742,audio/01742.wav,./dataset/reazonspeech_wav_out/003/0096354d221c0.wav,reazonspeech,最後のひと口いただきます。,0.2307692307692307,5.319458333333333,3.5561013221740723
1743,audio/01743.wav,./dataset/reazonspeech_wav_out/003/01270caeb3e8f.wav,reazonspeech,このカエサルの人生っていうのはまあ５５歳で終わるんですけど最後はですねとにかく戦争尽くし。,0.1333333333333333,8.479458333333334,3.2827751636505127
1744,audio/01744.wav,./dataset/reazonspeech_wav_out/003/02fc840315582.wav,reazonspeech,今、確認が取れそうです。,0.1666666666666666,4.739458333333333,3.223259210586548
1745,audio/01745.wav,./dataset/reazonspeech_wav_out/003/046e6a3f7f495.wav,reazonspeech,では材料表でおさらいしましょう。,0.0,3.679458333333333,3.623828411102295
1746,audio/01746.wav,./dataset/reazonspeech_wav_out/003/056c009f12790.wav,reazonspeech,ここまで入っている新着ニュース一気にお伝えします。,0.16,4.9794583333333335,3.4138293266296387
1747,audio/01747.wav,./dataset/reazonspeech_wav_out/003/062103e8ebd3f.wav,reazonspeech,だって、責任っていうのはやっぱり明確なのは判決じゃないですか。,0.064516129032258,5.319458333333333,3.721326351165772
1748,audio/01748.wav,./dataset/reazonspeech_wav_out/003/06de9cb832862.wav,reazonspeech,どこ行きやがったんだ？,0.0909090909090909,3.059458333333333,3.205705642700196
1749,audio/01749.wav,./dataset/reazonspeech_wav_out/003/07707bde62b13.wav,reazonspeech,予想をはるかに超えてきたね。,0.1428571428571428,3.2594583333333333,3.559664964675904
1750,audio/01750.wav,./dataset/reazonspeech_wav_out/003/07a2729fe28ec.wav,reazonspeech,ウミウシの一種チドリミドリガイです。,0.1111111111111111,5.919458333333333,3.2064027786254883
1751,audio/01751.wav,./dataset/reazonspeech_wav_out/003/07f80e03c3259.wav,reazonspeech,皆さん、体調管理,0.125,3.1794583333333333,3.1657841205596924
1752,audio/01752.wav,./dataset/reazonspeech_wav_out/003/0a3ddb6fef6ec.wav,reazonspeech,案内してもらうためだ。,0.0909090909090909,3.419458333333333,3.0863499641418457
1753,audio/01753.wav,./dataset/reazonspeech_wav_out/003/0b75106439488.wav,reazonspeech,今日ホールインワン出して上機嫌なはずだから。,0.1818181818181818,3.9194583333333335,3.013697624206543
1754,audio/01754.wav,./dataset/reazonspeech_wav_out/003/0c1d978e2c0df.wav,reazonspeech,歩くときの注意点とは？,0.0909090909090909,5.159458333333333,3.589287281036377
1755,audio/01755.wav,./dataset/reazonspeech_wav_out/003/0c44499bc3666.wav,reazonspeech,岩井さんはＭＣとして優勝の場に立ち会いましたけどもいかがでした？,0.25,5.619458333333333,3.249485969543457
1756,audio/01756.wav,./dataset/reazonspeech_wav_out/003/0cb2263610596.wav,reazonspeech,田崎さん、こうした方々の名前も挙がっています。,0.0869565217391304,4.759458333333333,3.0247297286987305
1757,audio/01757.wav,./dataset/reazonspeech_wav_out/003/0eeac27307947.wav,reazonspeech,公安として当然ですあなたもスパイだったの？,0.1428571428571428,4.619458333333333,3.2396695613861084
1758,audio/01758.wav,./dataset/reazonspeech_wav_out/003/0f0c97e6dd57e.wav,reazonspeech,「筆圧」という言葉の使い方が大変よかったと思います。,0.1538461538461538,5.019458333333334,3.316590547561645
1759,audio/01759.wav,./dataset/reazonspeech_wav_out/003/0ff13ca4ea86d.wav,reazonspeech,何やってんだろうね,0.0,3.2994583333333334,3.712839603424072
1760,audio/01760.wav,./dataset/reazonspeech_wav_out/003/11606acf191c7.wav,reazonspeech,標高３，０００メートルを超える北インドのラダックでホームステイをしていた時のこと。,0.1463414634146341,8.999458333333333,3.783425807952881
1761,audio/01761.wav,./dataset/reazonspeech_wav_out/003/118354cf7a5e4.wav,reazonspeech,ぜひお試しください。,0.1,6.219458333333334,3.2615041732788086
1762,audio/01762.wav,./dataset/reazonspeech_wav_out/003/12089592576f5.wav,reazonspeech,なぜ、マリックさんかといいますと。,0.1764705882352941,5.219458333333334,3.3753538131713867
1763,audio/01763.wav,./dataset/reazonspeech_wav_out/003/12cc66484d878.wav,reazonspeech,普及を急ぐようにというふうに関係閣僚に指示を出しているんです。,0.1612903225806451,6.139458333333334,3.551549196243286
1764,audio/01764.wav,./dataset/reazonspeech_wav_out/003/137a16c25afa1.wav,reazonspeech,・広斗君といるときの桜は今まで見たことがないくらい幸せそうだったよ。,0.2941176470588235,6.9794583333333335,3.128941059112549
1765,audio/01765.wav,./dataset/reazonspeech_wav_out/003/143882088caa0.wav,reazonspeech,天気予報は國本さんとお伝えしていきます。,0.15,7.539458333333333,3.857607364654541
1766,audio/01766.wav,./dataset/reazonspeech_wav_out/003/15c75590d216f.wav,reazonspeech,〈さらにこちらのドアは〉,0.25,8.099458333333333,3.3367362022399902
1767,audio/01767.wav,./dataset/reazonspeech_wav_out/003/163bdda58ba9f.wav,reazonspeech,うんと死ぬわけじゃないけど損しますからちょっと狙ってると言えます。,0.0606060606060606,9.059458333333334,3.24585485458374
1768,audio/01768.wav,./dataset/reazonspeech_wav_out/003/168f115178fad.wav,reazonspeech,人間にとってよいマシンとは？,0.2142857142857142,5.039458333333333,4.105473518371582
1769,audio/01769.wav,./dataset/reazonspeech_wav_out/003/175a8cfb6a15c.wav,reazonspeech,普段から欲しいものをリストアップしていて気分が落ち込んだ時はそれを買ってストレス発散します。,0.0217391304347826,6.639458333333334,3.6802961826324463
1770,audio/01770.wav,./dataset/reazonspeech_wav_out/003/1ab541e64e36c.wav,reazonspeech,円安が進んでいます。,0.1,4.419458333333333,3.724752426147461
1771,audio/01771.wav,./dataset/reazonspeech_wav_out/003/1b8084dfda96e.wav,reazonspeech,その警戒が必要な地域がまだあるということですね。,0.25,4.319458333333333,3.13262152671814
1772,audio/01772.wav,./dataset/reazonspeech_wav_out/003/1ba864b03c443.wav,reazonspeech,近くに何かいいマンションないかしら？,0.0555555555555555,4.299458333333333,3.3958117961883545
1773,audio/01773.wav,./dataset/reazonspeech_wav_out/003/1be9af05ec201.wav,reazonspeech,卵かけごはんのような感じのエッグサンドを目指して作りました。,0.1333333333333333,7.939458333333333,3.0981836318969727
1774,audio/01774.wav,./dataset/reazonspeech_wav_out/003/1cb85a464565c.wav,reazonspeech,体を回します。,0.0,3.779458333333333,3.08889389038086
1775,audio/01775.wav,./dataset/reazonspeech_wav_out/003/1cee7af064287.wav,reazonspeech,これで準決勝進出,0.25,6.4394583333333335,3.1109914779663086
1776,audio/01776.wav,./dataset/reazonspeech_wav_out/003/1fe0e52081c81.wav,reazonspeech,冷凍食品のパスタなどを値上げです。,0.0588235294117647,5.779458333333333,3.643636703491211
1777,audio/01777.wav,./dataset/reazonspeech_wav_out/003/201863ace4f99.wav,reazonspeech,緊急降板となります。,0.3,4.259458333333333,3.3432328701019287
1778,audio/01778.wav,./dataset/reazonspeech_wav_out/003/21edf31f6547d.wav,reazonspeech,会談を終えたラブロフ外相は。,0.0714285714285714,8.679458333333333,3.088889837265014
1779,audio/01779.wav,./dataset/reazonspeech_wav_out/003/255fe05ac58e3.wav,reazonspeech,生きることに関わる政治っていうふうに言ってます。,0.0416666666666666,6.319458333333333,3.0658159255981445
1780,audio/01780.wav,./dataset/reazonspeech_wav_out/003/2629e78557430.wav,reazonspeech,さてですね,0.0,3.039458333333333,3.142697334289551
1781,audio/01781.wav,./dataset/reazonspeech_wav_out/003/26f53ce5e9c96.wav,reazonspeech,このあとも梅の開花、もしかしたら遅いかもしれませんね。,0.2592592592592592,6.179458333333334,3.342114210128784
1782,audio/01782.wav,./dataset/reazonspeech_wav_out/003/273332b271313.wav,reazonspeech,最初の思い切った高さいいですね。,0.0625,3.459458333333333,3.3061256408691406
1783,audio/01783.wav,./dataset/reazonspeech_wav_out/003/2752414e02e99.wav,reazonspeech,でジグザグミシンで端のところを押さえていきます。,0.0833333333333333,5.039458333333333,3.838045358657837
1784,audio/01784.wav,./dataset/reazonspeech_wav_out/003/27bef36c15c1b.wav,reazonspeech,同窓会の出席者は５０人。,0.25,3.9394583333333335,3.6073520183563232
1785,audio/01785.wav,./dataset/reazonspeech_wav_out/003/281bb446e8848.wav,reazonspeech,今もかなり厳しい接触です。,0.0769230769230769,5.799458333333333,3.1081466674804688
1786,audio/01786.wav,./dataset/reazonspeech_wav_out/003/2822089d3d169.wav,reazonspeech,打球はセンターへ。,0.1111111111111111,5.8994583333333335,3.346904993057251
1787,audio/01787.wav,./dataset/reazonspeech_wav_out/003/28e08fe6e4455.wav,reazonspeech,古いゼッケンで参加するしかなかか。,0.1176470588235294,4.9394583333333335,3.719302177429199
1788,audio/01788.wav,./dataset/reazonspeech_wav_out/003/29af567fff675.wav,reazonspeech,何かが致命的に違いそう。,0.0833333333333333,6.199458333333333,3.414726734161377
1789,audio/01789.wav,./dataset/reazonspeech_wav_out/003/2a7991ec4b394.wav,reazonspeech,ご指導があるよ。,0.25,3.1794583333333333,3.573796033859253
1790,audio/01790.wav,./dataset/reazonspeech_wav_out/003/2b315c7b1d199.wav,reazonspeech,なぜ天羽元警視監が殺されるべき人間だったのかそれを教えて。,0.1724137931034483,8.259458333333333,3.075662851333618
1791,audio/01791.wav,./dataset/reazonspeech_wav_out/003/2b318eba34145.wav,reazonspeech,北澤さん、気になった選手、楽しみな選手はいらっしゃいますか。,0.2,4.379458333333333,3.446038007736206
1792,audio/01792.wav,./dataset/reazonspeech_wav_out/003/2bc5c6ab98136.wav,reazonspeech,いやいやだからその高橋になるのが嫌だって言ってるんじゃん。,0.1724137931034483,4.959458333333333,3.1301932334899902
1793,audio/01793.wav,./dataset/reazonspeech_wav_out/003/2e32304bfc4bc.wav,reazonspeech,そうだな。,0.2,3.759458333333333,3.5414628982543945
1794,audio/01794.wav,./dataset/reazonspeech_wav_out/003/30fdab86adfa4.wav,reazonspeech,座右の銘となりました。,0.0909090909090909,3.699458333333333,3.1310927867889404
1795,audio/01795.wav,./dataset/reazonspeech_wav_out/003/325542bff6901.wav,reazonspeech,左右にバンカーがあります。,0.2307692307692307,4.619458333333333,3.5204520225524902
1796,audio/01796.wav,./dataset/reazonspeech_wav_out/003/32626526ffd76.wav,reazonspeech,それが嫌なんですよ。,0.3,3.1994583333333333,3.399125814437866
1797,audio/01797.wav,./dataset/reazonspeech_wav_out/003/367eeafe58ba7.wav,reazonspeech,確かに。,0.25,4.079458333333333,3.238618850708008
1798,audio/01798.wav,./dataset/reazonspeech_wav_out/003/387de7b2cd8cf.wav,reazonspeech,実はこの穴はアリの巣。,0.0909090909090909,5.659458333333333,3.042980670928955
1799,audio/01799.wav,./dataset/reazonspeech_wav_out/003/39050bb44f41a.wav,reazonspeech,もう第二の実家みたいな感じですかね。,0.1666666666666666,5.319458333333333,3.71598482131958
1800,audio/01800.wav,./dataset/reazonspeech_wav_out/003/39c004f16cd1d.wav,reazonspeech,結構走り回ったりしているので肩が痛い腰が痛いお年頃。,0.0384615384615384,7.719458333333334,3.295767307281494
1801,audio/01801.wav,./dataset/reazonspeech_wav_out/003/39f1d2860e5f2.wav,reazonspeech,今日のポイントはこちらです。,0.2142857142857142,3.539458333333333,3.6005313396453857
1802,audio/01802.wav,./dataset/reazonspeech_wav_out/003/3abc7ecc81681.wav,reazonspeech,このコーナー皆さんのご意見,0.0,3.079458333333333,3.2614333629608154
1803,audio/01803.wav,./dataset/reazonspeech_wav_out/003/3ad66aa82253b.wav,reazonspeech,こんどはねコッシーとみんなにだすからね。,0.25,5.259458333333333,3.598551750183105
1804,audio/01804.wav,./dataset/reazonspeech_wav_out/003/3dcacd7c5b1bd.wav,reazonspeech,その姿はふだんのゴルフウェアから一変。,0.2105263157894736,5.039458333333333,3.328033685684204
1805,audio/01805.wav,./dataset/reazonspeech_wav_out/003/3e05708608ab5.wav,reazonspeech,熱中症警戒してください。,0.1666666666666666,3.819458333333333,3.4008805751800537
1806,audio/01806.wav,./dataset/reazonspeech_wav_out/003/3e294aeecfc99.wav,reazonspeech,準決勝もう一つの組み合わせ。,0.0714285714285714,4.999458333333333,3.363423585891724
1807,audio/01807.wav,./dataset/reazonspeech_wav_out/003/3e2a2df14ed6c.wav,reazonspeech,拳銃を奪う相手を三好巡査にしたのも大木ちゃんとの繋がりを考えての事だ。,0.2,8.899458333333333,3.274376630783081
1808,audio/01808.wav,./dataset/reazonspeech_wav_out/003/3e38af3cd3ec3.wav,reazonspeech,最初の大統領に選出された直後のインタビューですよね。,0.1153846153846153,5.559458333333334,3.43972396850586
1809,audio/01809.wav,./dataset/reazonspeech_wav_out/003/3ea5e4b0c6227.wav,reazonspeech,そうかもしれませんね。,0.0909090909090909,3.1794583333333333,3.299110174179077
1810,audio/01810.wav,./dataset/reazonspeech_wav_out/003/3f42575ba7bd5.wav,reazonspeech,降りたことないですね。,0.0909090909090909,4.959458333333333,3.4157700538635254
1811,audio/01811.wav,./dataset/reazonspeech_wav_out/003/40042a426ae6a.wav,reazonspeech,高畑さん,0.25,3.3394583333333334,3.332672119140625
1812,audio/01812.wav,./dataset/reazonspeech_wav_out/003/41efff064cf2f.wav,reazonspeech,それではお悩みランキング１位のお悩みを解決しましょう！,0.074074074074074,7.359458333333333,3.0796563625335693
1813,audio/01813.wav,./dataset/reazonspeech_wav_out/003/43dd41bfc6f57.wav,reazonspeech,それから吉田優利がこれからバーディーパットを打っていきます。,0.1,4.739458333333333,3.2505502700805664
1814,audio/01814.wav,./dataset/reazonspeech_wav_out/003/440d37cddd841.wav,reazonspeech,前に出るしかないんですよね,0.0,3.619458333333333,3.122605323791504
1815,audio/01815.wav,./dataset/reazonspeech_wav_out/003/44fdde147a34e.wav,reazonspeech,井上さんのジャンプ、ちょっと低めでしたよね。,0.0909090909090909,4.639458333333334,3.367053747177124
1816,audio/01816.wav,./dataset/reazonspeech_wav_out/003/45ad492d56b52.wav,reazonspeech,星野陸也が３アンダーグループにいます。,0.1052631578947368,7.359458333333333,3.690306901931762
1817,audio/01817.wav,./dataset/reazonspeech_wav_out/003/49296420e7c41.wav,reazonspeech,毎日お料理でも使うんですけどそれが常備菜としてある。,0.0384615384615384,5.099458333333334,4.097692489624023
1818,audio/01818.wav,./dataset/reazonspeech_wav_out/003/4a027f4883908.wav,reazonspeech,そうした不運も重なって,0.1818181818181818,3.359458333333333,3.6291327476501465
1819,audio/01819.wav,./dataset/reazonspeech_wav_out/003/4a306380b0ee0.wav,reazonspeech,山本が北海道へ行ったのは札幌にいる美登里に会うためだったと見ていいと思います。,0.1794871794871795,6.819458333333333,3.064391613006592
1820,audio/01820.wav,./dataset/reazonspeech_wav_out/003/4a87ebf63d5fe.wav,reazonspeech,それは？,0.25,4.819458333333333,3.3440818786621094
1821,audio/01821.wav,./dataset/reazonspeech_wav_out/003/4b8380d90969f.wav,reazonspeech,そうするときれいに角が立ちます。,0.25,3.759458333333333,3.639554977416992
1822,audio/01822.wav,./dataset/reazonspeech_wav_out/003/4c0bb0f7bffeb.wav,reazonspeech,Ｔａｋｕさんのシグネチャーみたいなのが入ったりとかするんですか？,0.15625,4.579458333333333,3.528370857238769
1823,audio/01823.wav,./dataset/reazonspeech_wav_out/003/4c2c9be1b19a9.wav,reazonspeech,続いてはガチャピンの使える天気。,0.0625,3.659458333333333,3.500627040863037
1824,audio/01824.wav,./dataset/reazonspeech_wav_out/003/4d3ab93e8a521.wav,reazonspeech,ひと言で言うとやっぱり神秘ですね。,0.1764705882352941,4.519458333333334,3.5345027446746826
1825,audio/01825.wav,./dataset/reazonspeech_wav_out/003/4d93aade10079.wav,reazonspeech,選挙の応援をされたことっていうのはありますか？,0.0434782608695652,4.8994583333333335,3.430790424346924
1826,audio/01826.wav,./dataset/reazonspeech_wav_out/003/4dc1c08da9e53.wav,reazonspeech,３人もいるって考えるのよ。,0.1538461538461538,4.239458333333333,3.0691325664520264
1827,audio/01827.wav,./dataset/reazonspeech_wav_out/003/5130ad8a2065f.wav,reazonspeech,では今夜の番組のご案内です。,0.0714285714285714,4.499458333333333,3.088528871536255
1828,audio/01828.wav,./dataset/reazonspeech_wav_out/003/515bb202d1590.wav,reazonspeech,続いては小祝です。,0.1111111111111111,5.9394583333333335,3.8698458671569824
1829,audio/01829.wav,./dataset/reazonspeech_wav_out/003/52a6316ad7150.wav,reazonspeech,人と話すためのコミュニケーション能力もそうだしね。,0.08,5.039458333333333,3.076223373413086
1830,audio/01830.wav,./dataset/reazonspeech_wav_out/003/54cee4f5ec279.wav,reazonspeech,それを３つに絞ってお伝えしたいと思うんですがまず最初は事件の経緯を振り返りたいと思います。,0.0444444444444444,8.239458333333333,3.30279278755188
1831,audio/01831.wav,./dataset/reazonspeech_wav_out/003/57164194fb6ee.wav,reazonspeech,残るはここってわけ。,0.3,4.519458333333334,3.744792222976685
1832,audio/01832.wav,./dataset/reazonspeech_wav_out/003/58f55ce61a829.wav,reazonspeech,まさかデミグラスソースの代わりをこれで。,0.05,4.059458333333334,3.661988735198975
1833,audio/01833.wav,./dataset/reazonspeech_wav_out/003/5936796c73ad7.wav,reazonspeech,第４位が味変するという魔法のスプーンとおわん、エレキソルト。,0.2333333333333333,5.919458333333333,3.32401704788208
1834,audio/01834.wav,./dataset/reazonspeech_wav_out/003/5d9ee5a997e79.wav,reazonspeech,入れたら高さが違うので少し揺らして均等にします。,0.0416666666666666,6.079458333333333,3.0618555545806885
1835,audio/01835.wav,./dataset/reazonspeech_wav_out/003/5e427d11834e3.wav,reazonspeech,黒はこことここを使って生きるんです,0.0588235294117647,6.199458333333333,3.5907440185546875
1836,audio/01836.wav,./dataset/reazonspeech_wav_out/003/5eada81b82872.wav,reazonspeech,犯罪者のニックネームですよ,0.0,4.239458333333333,4.107248306274414
1837,audio/01837.wav,./dataset/reazonspeech_wav_out/003/5f51ee8d8e044.wav,reazonspeech,そして、迎えた初めてのワールドカップ。,0.1052631578947368,8.379458333333334,3.3715038299560547
1838,audio/01838.wav,./dataset/reazonspeech_wav_out/003/6206d772bbc39.wav,reazonspeech,それでも私はあなたを告発します。,0.0625,4.8994583333333335,3.7655162811279297
1839,audio/01839.wav,./dataset/reazonspeech_wav_out/003/6256078844f85.wav,reazonspeech,急な暑さで応えます。,0.1,3.2994583333333334,3.582026481628418
1840,audio/01840.wav,./dataset/reazonspeech_wav_out/003/672583c70f4d9.wav,reazonspeech,片方の腕を伸ばしながら伸びの運動です。,0.0526315789473684,4.819458333333333,3.14320707321167
1841,audio/01841.wav,./dataset/reazonspeech_wav_out/003/672bf98faea29.wav,reazonspeech,沸いてきたぜ。,0.2857142857142857,4.779458333333333,3.3155791759490967
1842,audio/01842.wav,./dataset/reazonspeech_wav_out/003/67fc967a01f38.wav,reazonspeech,ここを延長します。,0.1111111111111111,3.2194583333333333,3.4427521228790283
1843,audio/01843.wav,./dataset/reazonspeech_wav_out/003/699a96f4b9c06.wav,reazonspeech,俺もなれると思うか？,0.1,6.599458333333334,3.297098159790039
1844,audio/01844.wav,./dataset/reazonspeech_wav_out/003/6ad864f588ed4.wav,reazonspeech,もう一問です。,0.1428571428571428,3.439458333333333,3.742966651916504
1845,audio/01845.wav,./dataset/reazonspeech_wav_out/003/6b011a5b69800.wav,reazonspeech,はっ変わりございませぬ。,0.25,5.499458333333333,3.2540950775146484
1846,audio/01846.wav,./dataset/reazonspeech_wav_out/003/6c3e6503734b4.wav,reazonspeech,一日も早く帰ってきて下さい。,0.2142857142857142,4.999458333333333,3.315357685089112
1847,audio/01847.wav,./dataset/reazonspeech_wav_out/003/6d6b64e5631bf.wav,reazonspeech,〈毎日仲良くお散歩に行くのですが〉,0.1176470588235294,7.139458333333334,3.0966267585754395
1848,audio/01848.wav,./dataset/reazonspeech_wav_out/003/6d92f153ef8cf.wav,reazonspeech,またポイント戻ってきますね。,0.0714285714285714,3.2594583333333333,3.141546726226806
1849,audio/01849.wav,./dataset/reazonspeech_wav_out/003/6f0c9a4fc335b.wav,reazonspeech,ＡＩを使ってシミュレーションしました。,0.1578947368421052,3.739458333333333,3.610188484191896
1850,audio/01850.wav,./dataset/reazonspeech_wav_out/003/706bd36dfef85.wav,reazonspeech,ちょっともう１回だけやっとこうかな１回。,0.15,9.219458333333334,3.0224905014038086
1851,audio/01851.wav,./dataset/reazonspeech_wav_out/003/70a48b4f0c19b.wav,reazonspeech,先週金曜日にリニューアルオープンした横須賀のソレイユの丘です。,0.032258064516129,6.319458333333333,3.507921934127808
1852,audio/01852.wav,./dataset/reazonspeech_wav_out/003/71d998c580cdd.wav,reazonspeech,まず雲の様子です。,0.0,3.699458333333333,3.578233242034912
1853,audio/01853.wav,./dataset/reazonspeech_wav_out/003/750e9b8535bed.wav,reazonspeech,亜希子さんは犯人じゃないかもしれないんです。,0.1363636363636363,4.219458333333334,3.3437957763671875
1854,audio/01854.wav,./dataset/reazonspeech_wav_out/003/756fb6cec90f9.wav,reazonspeech,でもその日は。,0.2857142857142857,3.499458333333333,3.315828800201416
1855,audio/01855.wav,./dataset/reazonspeech_wav_out/003/7686a42e3dd25.wav,reazonspeech,こういう所があると思わなかった。,0.25,4.579458333333333,3.051647663116455
1856,audio/01856.wav,./dataset/reazonspeech_wav_out/003/76e31aca06d0d.wav,reazonspeech,少し不思議な気分だ。,0.0,6.999458333333333,3.930715322494507
1857,audio/01857.wav,./dataset/reazonspeech_wav_out/003/7786f4214dd56.wav,reazonspeech,お前はまだ反逆者だ。,0.1,3.839458333333333,4.009415626525879
1858,audio/01858.wav,./dataset/reazonspeech_wav_out/003/7885d5f0c8fe3.wav,reazonspeech,新型コロナウイルス。,0.1,3.139458333333333,3.775610685348511
1859,audio/01859.wav,./dataset/reazonspeech_wav_out/003/7b3f493088548.wav,reazonspeech,もし堂々と出ていけないんだったら今は辞めるべきじゃない。,0.1071428571428571,6.079458333333333,3.604404211044312
1860,audio/01860.wav,./dataset/reazonspeech_wav_out/003/7ccbd1d1b7896.wav,reazonspeech,非常にカラフルですよね。,0.25,3.8994583333333335,3.0767245292663574
1861,audio/01861.wav,./dataset/reazonspeech_wav_out/003/7cf09aee2666c.wav,reazonspeech,親しみがわいて。,0.25,3.119458333333333,3.063293218612671
1862,audio/01862.wav,./dataset/reazonspeech_wav_out/003/7cfe4a23b73be.wav,reazonspeech,スロベニアのガンブレット,0.1666666666666666,3.499458333333333,3.725813627243042
1863,audio/01863.wav,./dataset/reazonspeech_wav_out/003/7e233f429f19e.wav,reazonspeech,だから多分私みんなをパパにしちゃったんです。,0.0454545454545454,7.159458333333333,3.851037979125977
1864,audio/01864.wav,./dataset/reazonspeech_wav_out/003/7f907fd2f9603.wav,reazonspeech,〈芝は当然知らないふり〉,0.1666666666666666,4.219458333333334,3.3989369869232178
1865,audio/01865.wav,./dataset/reazonspeech_wav_out/003/7fc159ddefccd.wav,reazonspeech,投げ返してくるボールの精度がものすごくよくて,0.0454545454545454,5.039458333333333,3.7210171222686768
1866,audio/01866.wav,./dataset/reazonspeech_wav_out/003/8020b72cc85de.wav,reazonspeech,政府が国民に呼びかけています。,0.0666666666666666,3.8994583333333335,3.369943857192993
1867,audio/01867.wav,./dataset/reazonspeech_wav_out/003/81aa0c49aca8b.wav,reazonspeech,だから今２四歩を突き捨てておいて。,0.2352941176470588,4.3994583333333335,3.165502548217773
1868,audio/01868.wav,./dataset/reazonspeech_wav_out/003/851d3bb0f466b.wav,reazonspeech,ボールをキープしている報徳学園。,0.125,4.499458333333333,3.497871398925781
1869,audio/01869.wav,./dataset/reazonspeech_wav_out/003/87308a7b3b321.wav,reazonspeech,あら楽しみね。,0.2857142857142857,3.079458333333333,3.0960588455200195
